FIPS,Admin2,Province_State,Country_Region,21/03/2020 16:47,22/03/2020 18:57,23/03/2020 16:47,24/03/2020 17:10,25/03/2020 17:08,2020-03-26 20:24:50,2020-03-27 21:06:19,2020-03-28 20:48:56
30087.0,Rosebud,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30089.0,Sanders,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30091.0,Sheridan,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30093.0,Silver Bow,Montana,US,1.0,2.0,2.0,2.0,3.0,4.0,8.0,1
30095.0,Stillwater,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30097.0,Sweet Grass,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30099.0,Teton,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30101.0,Toole,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
30103.0,Treasure,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30105.0,Valley,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
30107.0,Wheatland,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30109.0,Wibaux,Montana,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
30111.0,Yellowstone,Montana,US,5.0,5.0,6.0,7.0,8.0,13.0,20.0,25
31001.0,Adams,Nebraska,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31003.0,Antelope,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31005.0,Arthur,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31007.0,Banner,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31009.0,Blaine,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31011.0,Boone,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
31013.0,Box Butte,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
31015.0,Boyd,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31017.0,Brown,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31019.0,Buffalo,Nebraska,US,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1
31021.0,Burt,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31023.0,Butler,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31025.0,Cass,Nebraska,US,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0
31027.0,Cedar,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31029.0,Chase,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31031.0,Cherry,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
31033.0,Cheyenne,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31035.0,Clay,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
31037.0,Colfax,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31039.0,Cuming,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31041.0,Custer,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31043.0,Dakota,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31045.0,Dawes,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31047.0,Dawson,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31049.0,Deuel,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31051.0,Dixon,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31053.0,Dodge,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31055.0,Douglas,Nebraska,US,25.0,34.0,34.0,39.0,43.0,44.0,44.0,1
31057.0,Dundy,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31059.0,Fillmore,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31061.0,Franklin,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31063.0,Frontier,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31065.0,Furnas,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
31067.0,Gage,Nebraska,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4
31069.0,Garden,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31071.0,Garfield,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
31073.0,Gosper,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31075.0,Grant,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
31077.0,Greeley,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31079.0,Hall,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31081.0,Hamilton,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31083.0,Harlan,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31085.0,Hayes,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
31087.0,Hitchcock,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
31089.0,Holt,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31091.0,Hooker,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
31093.0,Howard,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31095.0,Jefferson,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31097.0,Johnson,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31099.0,Kearney,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31101.0,Keith,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31103.0,Keya Paha,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31105.0,Kimball,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31107.0,Knox,Nebraska,US,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0
31109.0,Lancaster,Nebraska,US,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3
31111.0,Lincoln,Nebraska,US,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
31113.0,Logan,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31115.0,Loup,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31117.0,McPherson,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31119.0,Madison,Nebraska,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65
31121.0,Merrick,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31123.0,Morrill,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465
31125.0,Nance,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31127.0,Nemaha,Nebraska,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54
31129.0,Nuckolls,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31131.0,Otoe,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31133.0,Pawnee,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31135.0,Perkins,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31137.0,Phelps,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31139.0,Pierce,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31141.0,Platte,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
31143.0,Polk,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
31145.0,Red Willow,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
31147.0,Richardson,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31149.0,Rock,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
31151.0,Saline,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31153.0,Sarpy,Nebraska,US,2.0,5.0,5.0,8.0,8.0,8.0,10.0,4
31155.0,Saunders,Nebraska,US,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0
31157.0,Scotts Bluff,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31159.0,Seward,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
31161.0,Sheridan,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31163.0,Sherman,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31165.0,Sioux,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31167.0,Stanton,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31169.0,Thayer,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31171.0,Thomas,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31173.0,Thurston,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31175.0,Valley,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31177.0,Washington,Nebraska,US,0.0,0.0,0.0,2.0,3.0,4.0,5.0,1
31179.0,Wayne,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31181.0,Webster,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404
31183.0,Wheeler,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31185.0,York,Nebraska,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32001.0,Churchill,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32003.0,Clark,Nevada,US,126.0,126.0,126.0,212.0,213.0,350.0,443.0,0
32005.0,Douglas,Nevada,US,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0
32007.0,Elko County,Nevada,US,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2
32007.0,Elko,Nevada,US,0.0,0.0,0.0,0.0,0.0,,,0
32009.0,Esmeralda,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
32011.0,Eureka,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
32013.0,Humboldt,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32015.0,Lander,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32017.0,Lincoln,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
32019.0,Lyon,Nevada,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
32021.0,Mineral,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
32023.0,Nye,Nevada,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
32027.0,Pershing,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32029.0,Storey,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
32031.0,Washoe,Nevada,US,22.0,25.0,25.0,44.0,50.0,57.0,67.0,1
32033.0,White Pine,Nevada,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
32510.0,Carson City,Nevada,US,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0
33001.0,Belknap,New Hampshire,US,0.0,0.0,4.0,7.0,7.0,8.0,8.0,3
33003.0,Carroll,New Hampshire,US,5.0,5.0,6.0,7.0,7.0,7.0,7.0,1
33005.0,Cheshire,New Hampshire,US,1.0,1.0,1.0,1.0,1.0,1.0,2.0,28
33007.0,Coos,New Hampshire,US,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33009.0,Grafton,New Hampshire,US,10.0,13.0,15.0,20.0,21.0,22.0,23.0,4
33011.0,Hillsborough,New Hampshire,US,11.0,11.0,16.0,19.0,20.0,30.0,31.0,3
33013.0,Merrimack,New Hampshire,US,2.0,4.0,4.0,4.0,4.0,5.0,7.0,0
33015.0,Rockingham,New Hampshire,US,19.0,25.0,28.0,38.0,42.0,56.0,67.0,3
33017.0,Strafford,New Hampshire,US,0.0,1.0,3.0,4.0,5.0,7.0,7.0,0
33019.0,Sullivan,New Hampshire,US,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2
34001.0,Atlantic,New Jersey,US,3.0,4.0,5.0,6.0,6.0,10.0,14.0,1
34003.0,Bergen,New Jersey,US,249.0,363.0,457.0,609.0,701.0,1206.0,1505.0,80
34005.0,Burlington,New Jersey,US,17.0,21.0,26.0,36.0,42.0,64.0,88.0,0
34007.0,Camden,New Jersey,US,11.0,15.0,22.0,33.0,51.0,73.0,95.0,0
34009.0,Cape May,New Jersey,US,1.0,2.0,2.0,2.0,3.0,6.0,7.0,4
34011.0,Cumberland,New Jersey,US,1.0,1.0,1.0,1.0,2.0,4.0,9.0,0
34013.0,Essex,New Jersey,US,73.0,107.0,172.0,273.0,342.0,609.0,826.0,30
34015.0,Gloucester,New Jersey,US,5.0,6.0,8.0,13.0,19.0,33.0,40.0,1
34017.0,Hudson,New Jersey,US,66.0,97.0,126.0,190.0,234.0,441.0,594.0,0
34019.0,Hunterdon,New Jersey,US,11.0,14.0,16.0,18.0,25.0,39.0,52.0,1
34021.0,Mercer,New Jersey,US,22.0,30.0,40.0,50.0,58.0,111.0,131.0,3
34023.0,Middlesex,New Jersey,US,76.0,116.0,147.0,210.0,277.0,505.0,640.0,454
34025.0,Monmouth,New Jersey,US,53.0,92.0,158.0,238.0,288.0,501.0,634.0,0
34027.0,Morris,New Jersey,US,35.0,64.0,119.0,177.0,204.0,315.0,391.0,68
34029.0,Ocean,New Jersey,US,49.0,62.0,102.0,144.0,180.0,389.0,484.0,1
34031.0,Passaic,New Jersey,US,49.0,67.0,95.0,141.0,216.0,399.0,484.0,9
34033.0,Salem,New Jersey,US,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0
34035.0,Somerset,New Jersey,US,28.0,34.0,51.0,67.0,102.0,179.0,222.0,17
34037.0,Sussex,New Jersey,US,3.0,6.0,12.0,15.0,18.0,49.0,65.0,0
34039.0,Union,New Jersey,US,43.0,81.0,124.0,189.0,246.0,432.0,519.0,0
34041.0,Warren,New Jersey,US,3.0,5.0,9.0,12.0,15.0,31.0,38.0,584
35001.0,Bernalillo,New Mexico,US,23.0,32.0,34.0,38.0,43.0,48.0,55.0,0
35003.0,Catron,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35005.0,Chaves,New Mexico,US,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0
35006.0,Cibola,New Mexico,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
35007.0,Colfax,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35009.0,Curry,New Mexico,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
35011.0,De Baca,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
35013.0,Dona Ana,New Mexico,US,,,4.0,10.0,13.0,13.0,16.0,1
35013.0,Doña Ana,New Mexico,US,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4
35015.0,Eddy,New Mexico,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
35017.0,Grant,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
35019.0,Guadalupe,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35021.0,Harding,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35023.0,Hidalgo,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35025.0,Lea,New Mexico,US,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35027.0,Lincoln,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
35028.0,Los Alamos,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35029.0,Luna,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
35031.0,McKinley,New Mexico,US,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5
35033.0,Mora,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35035.0,Otero,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35037.0,Quay,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35039.0,Rio Arriba,New Mexico,US,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11
35041.0,Roosevelt,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35043.0,Sandoval,New Mexico,US,6.0,7.0,7.0,7.0,7.0,8.0,10.0,0
35045.0,San Juan,New Mexico,US,0.0,0.0,1.0,3.0,7.0,8.0,14.0,0
35047.0,San Miguel,New Mexico,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
35049.0,Santa Fe,New Mexico,US,7.0,8.0,10.0,12.0,14.0,17.0,22.0,25
35051.0,Sierra,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35053.0,Socorro,New Mexico,US,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1
35055.0,Taos,New Mexico,US,2.0,3.0,3.0,3.0,3.0,3.0,3.0,19
35057.0,Torrance,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35059.0,Union,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35061.0,Valencia,New Mexico,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36001.0,Albany,New York,US,70.0,70.0,123.0,146.0,146.0,171.0,187.0,0
36003.0,Allegany,New York,US,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0
36005.0,Bronx,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36007.0,Broome,New York,US,2.0,3.0,3.0,9.0,9.0,16.0,18.0,0
36009.0,Cattaraugus,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
36011.0,Cayuga,New York,US,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3
36013.0,Chautauqua,New York,US,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
36015.0,Chemung,New York,US,0.0,0.0,2.0,3.0,3.0,7.0,11.0,10
36017.0,Chenango,New York,US,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2
36019.0,Clinton,New York,US,3.0,4.0,4.0,6.0,6.0,11.0,11.0,2
36021.0,Columbia,New York,US,3.0,3.0,17.0,17.0,18.0,19.0,27.0,16
36023.0,Cortland,New York,US,0.0,2.0,2.0,2.0,3.0,3.0,4.0,8
36025.0,Delaware,New York,US,1.0,1.0,1.0,3.0,3.0,7.0,8.0,1
36027.0,Dutchess,New York,US,36.0,36.0,82.0,124.0,124.0,190.0,225.0,2
36029.0,Erie,New York,US,47.0,56.0,56.0,107.0,121.0,146.0,245.0,2
36031.0,Essex,New York,US,1.0,3.0,3.0,3.0,3.0,5.0,5.0,0
36033.0,Franklin,New York,US,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
36035.0,Fulton,New York,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36037.0,Genesee,New York,US,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2
36039.0,Greene,New York,US,2.0,2.0,2.0,4.0,4.0,5.0,6.0,0
36041.0,Hamilton,New York,US,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0
36043.0,Herkimer,New York,US,2.0,3.0,3.0,4.0,4.0,7.0,9.0,0
36045.0,Jefferson,New York,US,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1
36047.0,Kings,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36049.0,Lewis,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
36051.0,Livingston,New York,US,1.0,2.0,2.0,3.0,3.0,3.0,3.0,0
36053.0,Madison,New York,US,0.0,0.0,0.0,4.0,4.0,9.0,17.0,1
36055.0,Monroe,New York,US,46.0,46.0,68.0,97.0,117.0,142.0,160.0,47
36057.0,Montgomery,New York,US,2.0,3.0,3.0,3.0,3.0,5.0,5.0,1
36059.0,Nassau,New York,US,1234.0,1234.0,1900.0,2869.0,2869.0,3914.0,4657.0,0
36061.0,New York City,New York,US,6211.0,6211.0,10764.0,14904.0,15597.0,21873.0,25573.0,1
36063.0,Niagara,New York,US,4.0,9.0,9.0,10.0,10.0,14.0,23.0,0
36065.0,Oneida,New York,US,2.0,4.0,4.0,10.0,10.0,13.0,13.0,0
36067.0,Onondaga,New York,US,13.0,34.0,45.0,53.0,60.0,83.0,123.0,0
36069.0,Ontario,New York,US,3.0,4.0,4.0,6.0,6.0,11.0,14.0,5
36071.0,Orange,New York,US,84.0,84.0,247.0,498.0,498.0,751.0,910.0,10
36073.0,Orleans,New York,US,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1
36075.0,Oswego,New York,US,0.0,0.0,2.0,2.0,2.0,4.0,4.0,0
36077.0,Otsego,New York,US,0.0,0.0,0.0,1.0,1.0,3.0,5.0,34
36079.0,Putnam,New York,US,12.0,31.0,31.0,45.0,82.0,94.0,111.0,0
36081.0,Queens,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
36083.0,Rensselaer,New York,US,15.0,20.0,20.0,29.0,33.0,38.0,44.0,0
36085.0,Richmond,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36087.0,Rockland,New York,US,2222.0,2222.0,455.0,671.0,671.0,1197.0,1457.0,1
36089.0,St. Lawrence,New York,US,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0
36091.0,Saratoga,New York,US,24.0,35.0,35.0,53.0,53.0,73.0,82.0,0
36093.0,Schenectady,New York,US,21.0,32.0,32.0,44.0,44.0,62.0,66.0,0
36095.0,Schoharie,New York,US,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0
36097.0,Schuyler,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36099.0,Seneca,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36101.0,Steuben,New York,US,2.0,2.0,4.0,5.0,8.0,11.0,12.0,299
36103.0,Suffolk,New York,US,662.0,662.0,1034.0,1880.0,1880.0,2735.0,3385.0,4
36105.0,Sullivan,New York,US,8.0,12.0,12.0,23.0,23.0,53.0,64.0,1
36107.0,Tioga,New York,US,1.0,1.0,1.0,1.0,1.0,2.0,2.0,37
36109.0,Tompkins,New York,US,11.0,12.0,15.0,15.0,18.0,23.0,32.0,3
36111.0,Ulster,New York,US,12.0,18.0,18.0,35.0,35.0,78.0,98.0,0
36113.0,Warren,New York,US,1.0,1.0,1.0,2.0,2.0,2.0,8.0,0
36115.0,Washington,New York,US,1.0,1.0,1.0,3.0,3.0,4.0,6.0,1
36117.0,Wayne,New York,US,1.0,3.0,3.0,6.0,6.0,8.0,11.0,0
36119.0,Westchester,New York,US,1385.0,1385.0,1873.0,3891.0,3891.0,5944.0,7187.0,0
36121.0,Wyoming,New York,US,2.0,2.0,2.0,4.0,4.0,7.0,7.0,0
36123.0,Yates,New York,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
37001.0,Alamance,North Carolina,US,1.0,2.0,2.0,3.0,3.0,3.0,5.0,1
37003.0,Alexander,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37005.0,Alleghany,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37007.0,Anson,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
37009.0,Ashe,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37011.0,Avery,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37013.0,Beaufort,North Carolina,US,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0
37015.0,Bertie,North Carolina,US,0.0,0.0,0.0,1.0,3.0,3.0,3.0,168
37017.0,Bladen,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37019.0,Brunswick,North Carolina,US,4.0,6.0,6.0,8.0,10.0,10.0,11.0,2
37021.0,Buncombe,North Carolina,US,1.0,2.0,4.0,8.0,12.0,12.0,15.0,6
37023.0,Burke,North Carolina,US,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2
37025.0,Cabarrus,North Carolina,US,5.0,6.0,6.0,10.0,12.0,18.0,22.0,3
37027.0,Caldwell,North Carolina,US,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0
37029.0,Camden,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
37031.0,Carteret,North Carolina,US,1.0,5.0,5.0,5.0,5.0,5.0,5.0,9
37033.0,Caswell,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37035.0,Catawba,North Carolina,US,1.0,1.0,1.0,4.0,4.0,9.0,10.0,1
37037.0,Chatham,North Carolina,US,3.0,3.0,3.0,3.0,6.0,6.0,11.0,0
37039.0,Cherokee,North Carolina,US,4.0,4.0,4.0,4.0,4.0,4.0,4.0,38
37041.0,Chowan,North Carolina,US,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1003
37043.0,Clay,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
37045.0,Cleveland,North Carolina,US,0.0,0.0,0.0,0.0,0.0,2.0,2.0,842
37047.0,Columbus,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808
37049.0,Craven,North Carolina,US,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0
37051.0,Cumberland,North Carolina,US,2.0,3.0,3.0,5.0,5.0,8.0,8.0,8
37053.0,Currituck,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
37055.0,Dare,North Carolina,US,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0
37057.0,Davidson,North Carolina,US,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2
37059.0,Davie,North Carolina,US,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0
37061.0,Duplin,North Carolina,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
37063.0,Durham,North Carolina,US,39.0,40.0,41.0,71.0,74.0,84.0,93.0,0
37065.0,Edgecombe,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
37067.0,Forsyth,North Carolina,US,12.0,12.0,12.0,14.0,16.0,17.0,24.0,0
37069.0,Franklin,North Carolina,US,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0
37071.0,Gaston,North Carolina,US,1.0,1.0,4.0,4.0,4.0,12.0,12.0,0
37073.0,Gates,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411
37075.0,Graham,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37077.0,Granville,North Carolina,US,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0
37079.0,Greene,North Carolina,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37081.0,Guilford,North Carolina,US,7.0,7.0,11.0,16.0,22.0,24.0,31.0,0
