FIPS,State,Area_Name,Share_age0to17,Share_age18to64,Share_age65plus,Fatality_ratio_age0to17,Fatality_ratio_age18to64,Fatality_ratio_age65plus,fatality_rate
47029,TN,Cocke County,0.2033599821099122,0.5859842343601498,0.21065578352993794,0.0,0.005666026871401152,0.04593577981651376,0.012996840107408454
47031,TN,Coffee County,0.23960502692998203,0.5876840215439857,0.1727109515260323,0.0,0.005666026871401152,0.04593577981651376,0.011263445699161719
47033,TN,Crockett County,0.23555276381909548,0.5765633724176438,0.18788386376326074,0.0,0.005666026871401152,0.04593577981651376,0.011897415358089053
47035,TN,Cumberland County,0.1750372865450036,0.5181740485646775,0.3067886648903189,0.0,0.005666026871401152,0.04593577981651376,0.017028564643834104
47037,TN,Davidson County,0.20795510166953754,0.6696126262837737,0.12243227204668872,0.0,0.005666026871401152,0.04593577981651376,0.009418065025125565
47039,TN,Decatur County,0.21040492055356227,0.5553562275756022,0.23423885187083546,0.0,0.005666026871401152,0.04593577981651376,0.013906607632655017
47041,TN,DeKalb County,0.21605919157811104,0.600258218293773,0.183682590128116,0.0,0.005666026871401152,0.04593577981651376,0.011838682210883977
47043,TN,Dickson County,0.23090596115705572,0.6071548853047937,0.16193915353815067,0.0,0.005666026871401152,0.04593577981651376,0.01087895719584055
47045,TN,Dyer County,0.2392015005359057,0.584860664523044,0.17593783494105036,0.0,0.005666026871401152,0.04593577981651376,0.011395677888459332
47047,TN,Fayette County,0.18996716616881032,0.5963660601871281,0.21366677364406153,0.0,0.005666026871401152,0.04593577981651376,0.013193975990430401
47049,TN,Fentress County,0.21013339188669924,0.5702914859746391,0.21957512213866168,0.0,0.005666026871401152,0.04593577981651376,0.013317641347809278
47051,TN,Franklin County,0.2006922893291955,0.5990689902124612,0.2002387204583433,0.0,0.005666026871401152,0.04593577981651376,0.012592462770081865
47053,TN,Gibson County,0.2431848302579264,0.5761035783464166,0.18071159139565704,0.0,0.005666026871401152,0.04593577981651376,0.01156534622826386
47055,TN,Giles County,0.2116055994305664,0.5883130529098736,0.20008134765956004,0.0,0.005666026871401152,0.04593577981651376,0.012524290298064282
47057,TN,Grainger County,0.2032404406999352,0.5919205011881616,0.20483905811190323,0.0,0.005666026871401152,0.04593577981651376,0.012763279336715816
47059,TN,Greene County,0.19335041324706528,0.5907189485720903,0.21593063818084443,0.0,0.005666026871401152,0.04593577981651376,0.013265971687169868
47061,TN,Grundy County,0.215570208302113,0.5749288176232579,0.20950097407462911,0.0,0.005666026871401152,0.04593577981651376,0.012881152746233592
47063,TN,Hamblen County,0.23077637875760815,0.5845684461583732,0.18465517508401866,0.0,0.005666026871401152,0.04593577981651376,0.011794459988745839
47065,TN,Hamilton County,0.2076527783115464,0.616578732095112,0.1757684895933415,0.0,0.005666026871401152,0.04593577981651376,0.011567614301026282
47067,TN,Hancock County,0.20797068254695372,0.5788670025958161,0.2131623148572301,0.0,0.005666026871401152,0.04593577981651376,0.013071653152135437
47069,TN,Hardeman County,0.1958366375892149,0.6232751784298176,0.18088818398096748,0.0,0.005666026871401152,0.04593577981651376,0.011840733700019448
47071,TN,Hardin County,0.2055788330229671,0.5633923029174426,0.2310288640595903,0.0,0.005666026871401152,0.04593577981651376,0.013804686958171438
47073,TN,Hawkins County,0.1988324783300902,0.5898814788607819,0.21128604280912788,0.0,0.005666026871401152,0.04593577981651376,0.01304787345094964
47075,TN,Haywood County,0.22238246322468994,0.5873089126045573,0.1903086241707528,0.0,0.005666026871401152,0.04593577981651376,0.012069683137722182
47077,TN,Henderson County,0.2278162818256904,0.5879627967105971,0.18422092146371244,0.0,0.005666026871401152,0.04593577981651376,0.011793744691498785
47079,TN,Henry County,0.20514246863217753,0.5622720810927746,0.2325854502750479,0.0,0.005666026871401152,0.04593577981651376,0.01386984275286962
47081,TN,Hickman County,0.20763675537645135,0.6167657503092208,0.1755974943143279,0.0,0.005666026871401152,0.04593577981651376,0.011560819149766432
47083,TN,Houston County,0.21808060026624712,0.5766670700714026,0.20525232966235024,0.0,0.005666026871401152,0.04593577981651376,0.012695836937072956
47085,TN,Humphreys County,0.21524396840852536,0.5846045656172238,0.2001514659742508,0.0,0.005666026871401152,0.04593577981651376,0.01250649884887662
47087,TN,Jackson County,0.17987753019220956,0.5955094403810172,0.22461302942677325,0.0,0.005666026871401152,0.04593577981651376,0.013691947155040287
47089,TN,Jefferson County,0.19658594386432646,0.6031252314300526,0.20028882470562098,0.0,0.005666026871401152,0.04593577981651376,0.012617747119488444
47091,TN,Johnson County,0.16739790752615594,0.6044549443131961,0.228147148160648,0.0,0.005666026871401152,0.04593577981651376,0.013904975120702925
47093,TN,Knox County,0.2097427620253219,0.6319448772698258,0.15831236070485225,0.0,0.005666026871401152,0.04593577981651376,0.010852818399425734
47095,TN,Lake County,0.14168128457698018,0.7009850222642019,0.15733369315881798,0.0,0.005666026871401152,0.04593577981651376,0.011199045859261103
47097,TN,Lauderdale County,0.22563407550822845,0.6164956437560504,0.1578702807357212,0.0,0.005666026871401152,0.04593577981651376,0.010744975339070838
47099,TN,Lawrence County,0.2499657017423515,0.571820551515983,0.1782137467416655,0.0,0.005666026871401152,0.04593577981651376,0.01142633804111008
47101,TN,Lewis County,0.2152904186662254,0.5754592090021512,0.20925037233162336,0.0,0.005666026871401152,0.04593577981651376,0.012872646371550415
47103,TN,Lincoln County,0.22100419145880354,0.5846645367412141,0.1943312717999824,0.0,0.005666026871401152,0.04593577981651376,0.012239483488798107
47105,TN,Loudon County,0.19404757416971388,0.5415802766992122,0.264372149131074,0.0,0.005666026871401152,0.04593577981651376,0.015212749232902162
47107,TN,McMinn County,0.2121797879328141,0.5915548465797129,0.19626536548747303,0.0,0.005666026871401152,0.04593577981651376,0.0123673682712684
47109,TN,McNairy County,0.21817900278724064,0.5739393000929081,0.20788169711985136,0.0,0.005666026871401152,0.04593577981651376,0.012801163363660282
47111,TN,Macon County,0.24673397898207294,0.5960848959406553,0.15718112507727178,0.0,0.005666026871401152,0.04593577981651376,0.01059767059089758
47113,TN,Madison County,0.22408688079504124,0.6056861841094207,0.17022693509553813,0.0,0.005666026871401152,0.04593577981651376,0.011251341204189021
47115,TN,Marion County,0.21042869641294837,0.5888013998250219,0.20076990376202974,0.0,0.005666026871401152,0.04593577981651376,0.012558686646322445
47117,TN,Marshall County,0.2345099902027729,0.6042810913517205,0.16120891844550664,0.0,0.005666026871401152,0.04593577981651376,0.010829130283649579
47119,TN,Maury County,0.23419546321814713,0.6066567733729065,0.15914776340894637,0.0,0.005666026871401152,0.04593577981651376,0.010747910197892393
47121,TN,Meigs County,0.20412806760929628,0.5836177474402731,0.2122541849504307,0.0,0.005666026871401152,0.04593577981651376,0.01305685534463977
47123,TN,Monroe County,0.21071251375196842,0.5774963867377095,0.21179109951032207,0.0,0.005666026871401152,0.04593577981651376,0.013000899359596444
47125,TN,Montgomery County,0.26698227725176016,0.6407380432143724,0.09227967953386744,0.0,0.005666026871401152,0.04593577981651376,0.007869378010987813
47127,TN,Moore County,0.18936203400405552,0.5955389174855716,0.2150990485103728,0.0,0.005666026871401152,0.04593577981651376,0.013255082040552498
47129,TN,Morgan County,0.1918995319523611,0.6303350479632976,0.17776542008434126,0.0,0.005666026871401152,0.04593577981651376,0.011737288515730353
47131,TN,Obion County,0.21673770112663956,0.5791125648395943,0.20414973403376616,0.0,0.005666026871401152,0.04593577981651376,0.012659044586122112
47133,TN,Overton County,0.21130143193764728,0.5829255029907559,0.20577306507159687,0.0,0.005666026871401152,0.04593577981651376,0.012755217773268688
47135,TN,Perry County,0.22123015873015872,0.5673363095238095,0.21143353174603174,0.0,0.005666026871401152,0.04593577981651376,0.012926906934997052
47137,TN,Pickett County,0.17729240456513184,0.546831955922865,0.27587563951200317,0.0,0.005666026871401152,0.04593577981651376,0.015770927189763105
47139,TN,Polk County,0.19564445496508462,0.5946265830275772,0.20972896200733815,0.0,0.005666026871401152,0.04593577981651376,0.013003233617798766
47141,TN,Putnam County,0.20870590921197824,0.6247098664434382,0.16658422434458353,0.0,0.005666026871401152,0.04593577981651376,0.011191799140495466
