FIPS,Combined_Key,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20
39000,OH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.649527547157021,2.4109642518275,2.4109642518275,2.3146847602453198,2.3146847602453198,2.3146847602453198,2.3146847602453198,2.3146847602453198,2.2207941821115957,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577,1.9575101812553577
40000,OK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,PA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.630395533864667,2.527215510858476,2.339610008930725,2.339610008930725,2.339610008930725,2.339610008930725,2.339610008930725,2.339610008930725,2.205178333774509,2.205178333774509,2.205178333774509,2.205178333774509,2.205178333774509,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868,1.9535906917915868
44000,RI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,SC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,2.0162191126840314,1.9350547250019527,1.9350547250019527,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106,1.7590565519222106
46000,SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47000,TN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.525587163058061,2.4241065415030545,2.4241065415030545,2.4241065415030545,2.2446481316537144,2.2446481316537144,2.1151979626584287,2.1151979626584287,2.1151979626584287,2.1151979626584287,2.1151979626584287,2.1151979626584287,1.8719357822324527,1.8719357822324527,1.8719357822324527,1.8719357822324527,1.8719357822324527,1.8719357822324527,1.8719357822324527,1.8719357822324527
48000,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.6663584632111825,2.597823316108771,2.597823316108771,2.597823316108771,2.597823316108771,2.597823316108771,2.406766624003697,2.406766624003697,2.3266190597509038,2.3266190597509038,2.2326324178891053,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293,1.9708532276158293
49000,UT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50000,VT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51000,VA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.5066074474122082,1.3868892884497412,1.3868892884497412,1.3868892884497412,1.3868892884497412,1.3868892884497412,1.3868892884497412,1.3868892884497412,1.3399814012484417,1.2662978990669689,1.2662978990669689,1.2662978990669689,1.2662978990669689,1.2662978990669689,1.2662978990669689,1.136480490851511,1.136480490851511,1.136480490851511,1.136480490851511,1.136480490851511,1.136480490851511,1.136480490851511,1.136480490851511,1.136480490851511
53000,WA,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.8318394193944536,1.7855147188153142,1.7855147188153142,1.7855147188153142,1.7855147188153142,1.7855147188153142,1.7855147188153142,1.5882747945447349,1.5882747945447349,1.5882747945447349,1.5882747945447349,1.5882747945447349,1.5882747945447349,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124,1.3617740117396124
54000,WV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55000,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.5790602359814123,2.2498416931969483,2.1597979139919734,2.1597979139919734,2.1597979139919734,2.1597979139919734,2.1597979139919734,2.1597979139919734,2.1597979139919734,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327,1.9098667402766327
56000,WY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72000,PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
