"AREA", "YEAR", "MONTH","LABORFORCE","EMP","UNEMP","UNEMPRATE"                                                                                                                                                                        
"North Country","1990","03",185200,167300,17900,9.7                                                                                                                                                                                   
"North Country","1990","04",186800,170700,16100,8.6                                                                                                                                                                                   
"North Country","1990","05",190600,176700,13900,7.3                                                                                                                                                                                   
"North Country","1990","06",194300,182200,12100,6.2                                                                                                                                                                                   
"North Country","1990","07",196700,185300,11400,5.8                                                                                                                                                                                   
"North Country","1990","08",194100,183600,10500,5.4                                                                                                                                                                                   
"North Country","1990","09",188300,177400,10900,5.8                                                                                                                                                                                   
"North Country","1990","10",189300,177500,11800,6.2                                                                                                                                                                                   
"North Country","1990","11",189800,174200,15600,8.2                                                                                                                                                                                   
"North Country","1990","12",189400,172000,17400,9.2                                                                                                                                                                                   
"Southern Tier","2020","01",284600,269600,14900,5.2                                                                                                                                                                                   
"Southern Tier","2019","00",282300,269900,12400,4.4                                                                                                                                                                                   
"Southern Tier","2019","01",283300,268200,15100,5.3                                                                                                                                                                                   
"Southern Tier","2019","02",285000,270200,14800,5.2                                                                                                                                                                                   
"Southern Tier","2019","03",283300,269800,13500,4.8                                                                                                                                                                                   
"Southern Tier","2019","04",280500,269300,11200,4                                                                                                                                                                                     
"Southern Tier","2019","05",280200,269500,10700,3.8                                                                                                                                                                                   
"Southern Tier","2019","06",282800,271000,11800,4.2                                                                                                                                                                                   
"Southern Tier","2019","07",282200,269700,12600,4.5                                                                                                                                                                                   
"Southern Tier","2019","08",280500,268400,12100,4.3                                                                                                                                                                                   
"Southern Tier","2019","09",282800,271700,11100,3.9                                                                                                                                                                                   
"Southern Tier","2019","10",283600,272300,11300,4                                                                                                                                                                                     
"Southern Tier","2019","11",281600,270300,11400,4                                                                                                                                                                                     
"Southern Tier","2019","12",282000,269000,13000,4.6                                                                                                                                                                                   
"Southern Tier","2018","00",285600,272500,13100,4.6                                                                                                                                                                                   
"Southern Tier","2018","01",281900,264100,17800,6.3                                                                                                                                                                                   
"Southern Tier","2018","02",285900,268000,17900,6.3                                                                                                                                                                                   
"Southern Tier","2018","03",284400,268700,15700,5.5                                                                                                                                                                                   
"Southern Tier","2018","04",284100,270600,13400,4.7                                                                                                                                                                                   
"Southern Tier","2018","05",284000,272300,11600,4.1                                                                                                                                                                                   
"Southern Tier","2018","06",287900,274900,13100,4.5                                                                                                                                                                                   
"Southern Tier","2018","07",287300,274800,12400,4.3                                                                                                                                                                                   
"Southern Tier","2018","08",283400,272000,11400,4                                                                                                                                                                                     
"Southern Tier","2018","09",285500,274700,10700,3.8                                                                                                                                                                                   
"Southern Tier","2018","10",287800,277300,10400,3.6                                                                                                                                                                                   
"Southern Tier","2018","11",287900,277500,10400,3.6                                                                                                                                                                                   
"Southern Tier","2018","12",287100,274900,12200,4.3                                                                                                                                                                                   
"Southern Tier","2017","00",284600,269500,15100,5.3                                                                                                                                                                                   
"Southern Tier","2017","01",282400,264500,18000,6.4                                                                                                                                                                                   
"Southern Tier","2017","02",285800,267600,18200,6.4                                                                                                                                                                                   
"Southern Tier","2017","03",286400,270400,16000,5.6                                                                                                                                                                                   
"Southern Tier","2017","04",286600,272100,14500,5.1                                                                                                                                                                                   
"Southern Tier","2017","05",285500,271400,14000,4.9                                                                                                                                                                                   
"Southern Tier","2017","06",288500,273500,15000,5.2                                                                                                                                                                                   
"Southern Tier","2017","07",285700,270800,15000,5.2                                                                                                                                                                                   
"Southern Tier","2017","08",283800,269400,14400,5.1                                                                                                                                                                                   
"Southern Tier","2017","09",284500,270500,14000,4.9                                                                                                                                                                                   
"Southern Tier","2017","10",283300,270000,13300,4.7                                                                                                                                                                                   
"Southern Tier","2017","11",282400,268200,14200,5                                                                                                                                                                                     
"Southern Tier","2017","12",280200,265500,14700,5.3                                                                                                                                                                                   
"Southern Tier","2016","00",288600,273400,15200,5.3                                                                                                                                                                                   
"Southern Tier","2016","01",288800,271200,17600,6.1                                                                                                                                                                                   
"Southern Tier","2016","02",292200,274500,17700,6.1                                                                                                                                                                                   
"Southern Tier","2016","03",291700,275000,16700,5.7                                                                                                                                                                                   
"Southern Tier","2016","04",291200,276200,15000,5.1                                                                                                                                                                                   
"Southern Tier","2016","05",290400,276700,13600,4.7                                                                                                                                                                                   
"Southern Tier","2016","06",291700,276700,15000,5.1                                                                                                                                                                                   
"Southern Tier","2016","07",288600,273600,15100,5.2                                                                                                                                                                                   
"Southern Tier","2016","08",287000,272600,14400,5                                                                                                                                                                                     
"Southern Tier","2016","09",287400,272800,14600,5.1                                                                                                                                                                                   
"Southern Tier","2016","10",287400,273200,14200,4.9                                                                                                                                                                                   
"Southern Tier","2016","11",285000,271100,13900,4.9                                                                                                                                                                                   
"Southern Tier","2016","12",282100,267200,14900,5.3                                                                                                                                                                                   
"Southern Tier","2015","00",292600,276000,16600,5.7                                                                                                                                                                                   
"Southern Tier","2015","01",290600,270400,20100,6.9                                                                                                                                                                                   
"Southern Tier","2015","02",292000,272200,19800,6.8                                                                                                                                                                                   
"Southern Tier","2015","03",292100,273900,18200,6.2                                                                                                                                                                                   
"Southern Tier","2015","04",294900,278200,16800,5.7                                                                                                                                                                                   
"Southern Tier","2015","05",297000,280000,17000,5.7                                                                                                                                                                                   
"Southern Tier","2015","06",297900,280800,17100,5.7                                                                                                                                                                                   
"Southern Tier","2015","07",294800,278100,16700,5.6                                                                                                                                                                                   
"Southern Tier","2015","08",291700,276600,15100,5.2                                                                                                                                                                                   
"Southern Tier","2015","09",289300,274800,14500,5                                                                                                                                                                                     
"Southern Tier","2015","10",291400,277200,14100,4.8                                                                                                                                                                                   
"Southern Tier","2015","11",290000,275400,14600,5                                                                                                                                                                                     
"Southern Tier","2015","12",289600,274400,15300,5.3                                                                                                                                                                                   
"Southern Tier","2014","00",300500,282100,18500,6.2                                                                                                                                                                                   
"Southern Tier","2014","01",300500,278100,22400,7.4                                                                                                                                                                                   
"Southern Tier","2014","02",303700,280900,22800,7.5                                                                                                                                                                                   
"Southern Tier","2014","03",304100,283200,20900,6.9                                                                                                                                                                                   
"Southern Tier","2014","04",301200,283700,17600,5.8                                                                                                                                                                                   
"Southern Tier","2014","05",301800,284200,17600,5.8                                                                                                                                                                                   
"Southern Tier","2014","06",304300,286100,18200,6                                                                                                                                                                                     
"Southern Tier","2014","07",301000,282400,18600,6.2                                                                                                                                                                                   
"Southern Tier","2014","08",298200,280500,17700,5.9                                                                                                                                                                                   
"Southern Tier","2014","09",298300,281700,16600,5.6                                                                                                                                                                                   
"Southern Tier","2014","10",300500,284500,16000,5.3                                                                                                                                                                                   
"Southern Tier","2014","11",297700,280900,16700,5.6                                                                                                                                                                                   
"Southern Tier","2014","12",295300,278500,16700,5.7                                                                                                                                                                                   
"Southern Tier","2013","00",312200,289100,23000,7.4                                                                                                                                                                                   
"Southern Tier","2013","01",314400,285200,29200,9.3                                                                                                                                                                                   
"Southern Tier","2013","02",314700,286800,27900,8.9                                                                                                                                                                                   
"Southern Tier","2013","03",312900,287600,25200,8.1                                                                                                                                                                                   
"Southern Tier","2013","04",313400,290600,22800,7.3                                                                                                                                                                                   
"Southern Tier","2013","05",316700,294400,22300,7                                                                                                                                                                                     
"Southern Tier","2013","06",316500,292700,23800,7.5                                                                                                                                                                                   
"Southern Tier","2013","07",314200,291300,22900,7.3                                                                                                                                                                                   
"Southern Tier","2013","08",311600,290100,21500,6.9                                                                                                                                                                                   
"Southern Tier","2013","09",312400,291400,20900,6.7                                                                                                                                                                                   
"Southern Tier","2013","10",308500,288200,20300,6.6                                                                                                                                                                                   
"Southern Tier","2013","11",306600,286600,20100,6.5                                                                                                                                                                                   
"Southern Tier","2013","12",303900,284400,19500,6.4                                                                                                                                                                                   
"Southern Tier","2012","00",315700,289600,26100,8.3                                                                                                                                                                                   
"Southern Tier","2012","01",311600,282800,28900,9.3                                                                                                                                                                                   
"Southern Tier","2012","02",315400,286400,29000,9.2                                                                                                                                                                                   
"Southern Tier","2012","03",315400,288100,27300,8.7                                                                                                                                                                                   
"Southern Tier","2012","04",314700,289600,25100,8                                                                                                                                                                                     
"Southern Tier","2012","05",317800,292100,25700,8.1                                                                                                                                                                                   
"Southern Tier","2012","06",318400,291300,27100,8.5                                                                                                                                                                                   
"Southern Tier","2012","07",317500,290400,27100,8.5                                                                                                                                                                                   
"Southern Tier","2012","08",313800,288500,25300,8.1                                                                                                                                                                                   
"Southern Tier","2012","09",316600,292100,24500,7.7                                                                                                                                                                                   
"Southern Tier","2012","10",317800,293700,24100,7.6                                                                                                                                                                                   
"Southern Tier","2012","11",314700,291300,23400,7.4                                                                                                                                                                                   
"Southern Tier","2012","12",314300,289000,25400,8.1                                                                                                                                                                                   
"Southern Tier","2011","00",316200,290700,25600,8.1                                                                                                                                                                                   
"Southern Tier","2011","01",316500,287300,29300,9.2                                                                                                                                                                                   
"Southern Tier","2011","02",317900,289600,28400,8.9                                                                                                                                                                                   
"Southern Tier","2011","03",317400,290700,26700,8.4                                                                                                                                                                                   
"Southern Tier","2011","04",316600,292000,24600,7.8                                                                                                                                                                                   
"Southern Tier","2011","05",317800,293800,24000,7.5                                                                                                                                                                                   
"Southern Tier","2011","06",317700,292300,25300,8                                                                                                                                                                                     
"Southern Tier","2011","07",315900,290600,25300,8                                                                                                                                                                                     
"Southern Tier","2011","08",314800,290800,24100,7.6                                                                                                                                                                                   
"Southern Tier","2011","09",314400,289100,25300,8                                                                                                                                                                                     
"Southern Tier","2011","10",316100,291900,24200,7.7                                                                                                                                                                                   
"Southern Tier","2011","11",315000,290800,24200,7.7                                                                                                                                                                                   
"Southern Tier","2011","12",314500,289000,25500,8.1                                                                                                                                                                                   
"Southern Tier","2010","00",323200,296200,27000,8.4                                                                                                                                                                                   
"Southern Tier","2010","01",321200,290100,31100,9.7                                                                                                                                                                                   
"Southern Tier","2010","02",323800,293100,30600,9.5                                                                                                                                                                                   
"Southern Tier","2010","03",322700,293400,29200,9.1                                                                                                                                                                                   
"Southern Tier","2010","04",327400,300800,26700,8.1                                                                                                                                                                                   
"Southern Tier","2010","05",326800,300900,25900,7.9                                                                                                                                                                                   
"Southern Tier","2010","06",327500,300800,26700,8.2                                                                                                                                                                                   
"Southern Tier","2010","07",325600,299000,26600,8.2                                                                                                                                                                                   
"Southern Tier","2010","08",322700,297100,25500,7.9                                                                                                                                                                                   
"Southern Tier","2010","09",323000,297900,25100,7.8                                                                                                                                                                                   
"Southern Tier","2010","10",321300,296800,24500,7.6                                                                                                                                                                                   
"Southern Tier","2010","11",319300,293500,25800,8.1                                                                                                                                                                                   
"Southern Tier","2010","12",317600,291400,26200,8.3                                                                                                                                                                                   
"Southern Tier","2009","00",324200,297800,26400,8.1                                                                                                                                                                                   
"Southern Tier","2009","01",324400,297500,26900,8.3                                                                                                                                                                                   
"Southern Tier","2009","02",326900,298700,28200,8.6                                                                                                                                                                                   
"Southern Tier","2009","03",325500,297700,27800,8.5                                                                                                                                                                                   
"Southern Tier","2009","04",326400,301100,25300,7.7                                                                                                                                                                                   
"Southern Tier","2009","05",326700,301000,25700,7.9                                                                                                                                                                                   
"Southern Tier","2009","06",328400,301300,27000,8.2                                                                                                                                                                                   
"Southern Tier","2009","07",325700,299400,26300,8.1                                                                                                                                                                                   
"Southern Tier","2009","08",322400,297100,25300,7.8                                                                                                                                                                                   
"Southern Tier","2009","09",322500,296800,25700,8                                                                                                                                                                                     
"Southern Tier","2009","10",322300,296800,25500,7.9                                                                                                                                                                                   
"Southern Tier","2009","11",321500,295600,25800,8                                                                                                                                                                                     
"Southern Tier","2009","12",317300,290100,27200,8.6                                                                                                                                                                                   
"Southern Tier","2008","00",325900,308100,17800,5.5                                                                                                                                                                                   
"Southern Tier","2008","01",321300,302800,18500,5.7                                                                                                                                                                                   
"Southern Tier","2008","02",322300,304000,18300,5.7                                                                                                                                                                                   
"Southern Tier","2008","03",323400,305500,17900,5.5                                                                                                                                                                                   
"Southern Tier","2008","04",325400,309800,15600,4.8                                                                                                                                                                                   
"Southern Tier","2008","05",326200,310100,16100,4.9                                                                                                                                                                                   
"Southern Tier","2008","06",329600,312700,16900,5.1                                                                                                                                                                                   
"Southern Tier","2008","07",329200,311700,17500,5.3                                                                                                                                                                                   
"Southern Tier","2008","08",325400,308200,17200,5.3                                                                                                                                                                                   
"Southern Tier","2008","09",326800,309500,17300,5.3                                                                                                                                                                                   
"Southern Tier","2008","10",328300,311100,17200,5.3                                                                                                                                                                                   
"Southern Tier","2008","11",327100,308000,19100,5.8                                                                                                                                                                                   
"Southern Tier","2008","12",325600,303400,22200,6.8                                                                                                                                                                                   
"Southern Tier","2007","00",321600,307200,14300,4.5                                                                                                                                                                                   
"Southern Tier","2007","01",320300,303600,16700,5.2                                                                                                                                                                                   
"Southern Tier","2007","02",321700,305100,16600,5.2                                                                                                                                                                                   
"Southern Tier","2007","03",321200,306200,15000,4.7                                                                                                                                                                                   
"Southern Tier","2007","04",319600,306000,13600,4.3                                                                                                                                                                                   
"Southern Tier","2007","05",321300,308200,13100,4.1                                                                                                                                                                                   
"Southern Tier","2007","06",323800,309900,14000,4.3                                                                                                                                                                                   
"Southern Tier","2007","07",322800,308500,14300,4.4                                                                                                                                                                                   
"Southern Tier","2007","08",318800,305900,12800,4                                                                                                                                                                                     
"Southern Tier","2007","09",322500,309000,13500,4.2                                                                                                                                                                                   
"Southern Tier","2007","10",322700,309600,13100,4.1                                                                                                                                                                                   
"Southern Tier","2007","11",323300,309600,13700,4.3                                                                                                                                                                                   
"Southern Tier","2007","12",320900,305300,15600,4.9                                                                                                                                                                                   
"Southern Tier","2006","00",322600,308100,14500,4.5                                                                                                                                                                                   
"Southern Tier","2006","01",320400,303400,17000,5.3                                                                                                                                                                                   
"Southern Tier","2006","02",323500,305900,17600,5.4                                                                                                                                                                                   
"Southern Tier","2006","03",322100,305600,16500,5.1                                                                                                                                                                                   
"Southern Tier","2006","04",323500,309000,14500,4.5                                                                                                                                                                                   
"Southern Tier","2006","05",323900,309800,14100,4.4                                                                                                                                                                                   
"Southern Tier","2006","06",325200,310800,14400,4.4                                                                                                                                                                                   
"Southern Tier","2006","07",322300,307300,15100,4.7                                                                                                                                                                                   
"Southern Tier","2006","08",321600,308100,13500,4.2                                                                                                                                                                                   
"Southern Tier","2006","09",320800,307500,13300,4.1                                                                                                                                                                                   
"Southern Tier","2006","10",323900,312200,11700,3.6                                                                                                                                                                                   
"Southern Tier","2006","11",322300,309600,12700,3.9                                                                                                                                                                                   
"Southern Tier","2006","12",321200,308300,12900,4                                                                                                                                                                                     
"Southern Tier","2005","00",320100,304700,15300,4.8                                                                                                                                                                                   
